timestamp,value,__name__,instance,job
18:57:29.984,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:31.126,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:32.212,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:33.297,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:34.380,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:36.108,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:37.409,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:38.753,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:40.384,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:41.663,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:43.055,80.954619,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:44.216,80.954700,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:45.830,80.954700,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:47.098,80.954700,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:48.463,80.954700,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:49.578,80.954700,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:51.085,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:52.455,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:53.605,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:54.962,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:56.226,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:57.486,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:57:58.781,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:00.087,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:01.393,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:02.678,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:03.976,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:05.208,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:06.457,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:07.793,80.954702,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:09.043,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:10.178,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:11.629,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:12.783,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:13.903,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:15.120,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:16.320,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:17.690,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:18.827,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:19.961,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:21.127,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:22.401,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:23.505,80.954709,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:24.646,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:26.459,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:27.552,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:28.919,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:30.074,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:31.221,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:32.621,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:33.754,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:35.143,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:36.261,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:37.587,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:38.744,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:40.026,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:41.585,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:42.709,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:43.835,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:44.951,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:46.127,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:47.304,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:48.748,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:49.883,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:51.402,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:52.641,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:53.767,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:54.884,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:56.067,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:57.223,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:58.427,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:58:59.541,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:00.642,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:01.746,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:02.845,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:03.949,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:05.166,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:06.259,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:07.357,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:08.461,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:09.565,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:10.670,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:11.834,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:12.930,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:14.045,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:15.172,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:16.268,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:17.363,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:18.454,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:19.700,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:20.788,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:21.883,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:22.984,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:24.117,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:25.231,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:26.323,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:27.522,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:28.615,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:29.716,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:30.814,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:31.908,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:33.009,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:34.240,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:35.356,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:36.448,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:37.540,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:38.632,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:39.724,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:40.900,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:42.006,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:43.120,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:44.221,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:45.317,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:46.411,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:47.598,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:48.692,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:49.787,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:50.884,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:51.981,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:53.100,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:54.296,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:55.396,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:56.490,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:57.588,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:58.686,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
18:59:59.781,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:00.882,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:01.986,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:03.130,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:04.357,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:05.476,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:06.595,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:07.694,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:08.786,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:09.886,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:11.024,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:12.125,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:13.228,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:14.323,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:15.462,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:16.555,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:17.661,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:18.750,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:19.882,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:20.984,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:22.084,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:23.189,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:24.340,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:25.467,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:26.549,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:27.638,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:28.797,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:29.883,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:30.983,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:32.112,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:33.261,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:34.352,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:35.439,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:36.524,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:37.656,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:38.739,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:39.827,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:40.918,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:42.059,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:43.153,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:44.241,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:45.355,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:46.482,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:47.567,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:48.671,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:49.759,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:50.902,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:51.993,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:53.086,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:54.209,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:55.350,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:56.439,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:57.533,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:58.637,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:00:59.785,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:00.883,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:01.971,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:03.071,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:04.266,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:05.359,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:06.444,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:07.530,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:08.670,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:09.762,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:10.851,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:11.932,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:13.081,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:14.171,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:15.266,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:16.359,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:17.502,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:18.590,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:19.681,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:20.783,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:21.911,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:23.003,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:24.097,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:25.210,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:26.330,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:27.420,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:28.502,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:29.593,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:30.730,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:31.813,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:32.916,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:34.026,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
19:01:35.168,80.954710,node_pressure_memory_waiting_seconds_total,192.168.2.128:9100,node exporter
